Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
07/21/2021,SI274-BNY-78/79,HALDIRAMS KAJU MIXTURE 400GMS,Fruits and Vegetables,PC,1,307.079646,300.9380531,307.079646,340.06,panga
07/21/2021,SI274-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Health and Hygiene,kg,1,132.74336,130.0884928,132.74336,146.9999969,panga
07/21/2021,SI274-BNY-78/79,AGRIM KURUM KURUM CHIURA 400GM,Household,PC,1,35.39823009,34.69026549,35.39823009,39.2,panga
07/21/2021,SI275-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Canned,kg,1,132.74336,132.1157449,132.74336,149.2907918,panga
07/21/2021,SI275-BNY-78/79,CURRENT NOODLES 2X SPICY 100GMS,Household,PC,1,39.82300885,39.63472433,39.82300885,44.78723849,panga
07/21/2021,SI275-BNY-78/79,MAAS CHHATA DAAL 1KG,Baking Goods,PC,1,200,0,200,199.0543933,panga
07/21/2021,SI275-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Household,PC,1,10.61947,10.56926079,10.61947,11.94326469,panga
07/21/2021,SI275-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Fruits and Vegetables,PKT,1,39.82300885,39.63472433,39.82300885,44.78723849,panga
07/21/2021,SI276-BNY-78/79,EMPEROR 24 CARAT 180ML,Frozen Foods,PC,1,265.4867257,265.4867257,265.4867257,300,panga
07/21/2021,SI277-BNY-78/79,NMC THEKI DAHI 500ML,Household,PC,1,35.39823009,35.39823009,35.39823009,40,panga
07/21/2021,SI278-BNY-78/79,CHANA 1KG,Snack Foods,kg,2,92.92035,185.8407,185.8407,209.999991,panga
07/22/2021,SI279-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Soft Drinks,kg,1,132.74336,132.74336,132.74336,149.9999968,panga
07/22/2021,SI280-BNY-78/79,LUX W 95GMS,Baking Goods,PC,1,30.97345133,30.97345133,30.97345133,35,panga
07/22/2021,SI281-BNY-78/79,GREEN PEAS 1KG ,Snack Foods,PC,1,150,0,150,150,panga
07/22/2021,SI281-BNY-78/79,LIFE KAULI CHANA 1KG,Meat,PC,1,210,0,210,210,panga
07/22/2021,SI282-BNY-78/79,AZZABKO CONE VANILLA CRUNCH DELIGHT,Frozen Foods,PC,1,79.6460177,79.6460177,79.6460177,90,panga
07/22/2021,SI283-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Household,PC,1,110.619469,110.619469,110.619469,125,panga
07/22/2021,SI283-BNY-78/79,HIMALAYA SPARKLING WHITE TOOTHPASTE 150GMS,Baking Goods,PC,1,120.3539823,120.3539823,120.3539823,136,panga
07/22/2021,SI283-BNY-78/79,AZZABKO CHOCOLATE 100ML,Canned,PC,1,53.09734513,53.09734513,53.09734513,60,panga
07/22/2021,SI283-BNY-78/79,SUNSILK SHAMPOO BLACK SHINE 670ML,Snack Foods,PC,1,407.079646,407.079646,407.079646,460,panga
07/22/2021,SI283-BNY-78/79,AZZABKO BUTTERSCOTCH 100ML,Household,PC,1,53.09734513,53.09734513,53.09734513,60,panga
07/22/2021,SI284-BNY-78/79,CHANA 1KG,Canned,kg,1,92.92035,92.92035,92.92035,104.9999955,panga
07/22/2021,CN2-BNY-78/79,CHANA 1KG,Starchy Foods,kg,1,92.92035,-92.92035,-92.92035,-104.9999955,panga
07/22/2021,SI285-BNY-78/79,CHILDREN'S MASK,Snack Foods,PC,1,61.94690265,61.94690265,61.94690265,70,Sathi Mart
07/22/2021,SI286-BNY-78/79,AZZABKO CHOCLATE 50 ML,Health and Hygiene,PC,1,30,0,30,30,Sathi Mart
07/22/2021,SI287-BNY-78/79,JOHNSONS BABY SOAP 100GMS,Snack Foods,PC,1,87.61061947,87.61061947,87.61061947,99,Sathi Mart
07/22/2021,SI288-BNY-78/79,GILLETTE 2 DISPOSABLE,Starchy Foods,PC,2,21.23893805,42.47787611,42.47787611,48,SanoThimi
07/22/2021,SI289-BNY-78/79,CADBURY DAIRY MILK 13.2GMS,Fruits and Vegetables,PC,1,17.69911504,17.69911504,17.69911504,20,SanoThimi
07/22/2021,SI289-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Snack Foods,PC,1,30.97345133,30.97345133,30.97345133,35,SanoThimi
07/22/2021,SI290-BNY-78/79, BMG MIX MASALA POWDER WT 50 GM,Hard Drinks,kg,1,30.97345,30.97345,30.97345,34.9999985,SanoThimi
07/22/2021,SI291-BNY-78/79,PRASANSHA COOKIES SMALL BOX,Dairy,PKT,1,84.07079646,84.07079646,84.07079646,95,SanoThimi
07/22/2021,SI292-BNY-78/79,AZZABKO CHOCLATE 50 ML,Fruits and Vegetables,PC,2,30,0,60,60,SanoThimi
07/22/2021,SI293-BNY-78/79,BAMBINO MACARONI MASALA 10GMS,Canned,PC,1,8.849557522,8.849557522,8.849557522,10,SanoThimi
07/22/2021,SI293-BNY-78/79,DIVELLA LUMACHE 50 500GMS,Baking Goods,PC,1,173.4513274,173.4513274,173.4513274,196,SanoThimi
07/22/2021,SI294-BNY-78/79,PRASANSHA HAMBURGER BUN 3PC,Household,PC,1,24.77876106,24.77876106,24.77876106,28,SanoThimi
07/22/2021,SI295-BNY-78/79,PRASANSHA DELICIOUS CREAMROLL ,Baking Goods,PC,2,20.3539823,40.7079646,40.7079646,46,SanoThimi
07/22/2021,SI296-BNY-78/79,PRASANSHA DELICIOUS CREAMROLL ,Dairy,PC,6,20.3539823,122.1238938,122.1238938,138,SanoThimi
07/22/2021,SI297-BNY-78/79,AZZABKO CONE NAUGHTY CHOCO CRUNCH 80ML,Fruits and Vegetables,PC,1,57.52,57.52,57.52,64.9976,SanoThimi
07/22/2021,SI297-BNY-78/79,CADBURY DAIRY MILK CHOCOLATE 24GMS,Fruits and Vegetables,PC,1,35.39823009,35.39823009,35.39823009,40,SanoThimi
07/22/2021,SI298-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Fruits and Vegetables,PC,1,110.619469,110.619469,110.619469,125,SanoThimi
07/22/2021,SI299-BNY-78/79,LOTUS HERBALS WHITEGLOW SKIN W&B DEEP MOISTURISING CREME SPF20 40GMS,Snack Foods,PC,1,332.7433628,332.7433628,332.7433628,376,SanoThimi
07/22/2021,SI299-BNY-78/79,LIFE MOONG KHOSTA 1 KG,Breakfast,PC,1,210,0,210,210,SanoThimi
07/22/2021,SI299-BNY-78/79,NMC MILK 500ML,Soft Drinks,PKT,1,33.62832,33.62832,33.62832,38.0000016,SanoThimi
07/22/2021,SI300-BNY-78/79,KALPA AATA  2KG,Fruits and Vegetables,PC,1,105.3097345,105.3097345,105.3097345,119,SanoThimi
07/22/2021,SI301-BNY-78/79,NGPL LONG GRAIN BASMATI RICE 5KG,Canned,PC,1,730,0,730,730,SanoThimi
07/22/2021,SI301-BNY-78/79,GREEN PEAS 1KG ,Frozen Foods,PC,1,150,0,150,150,SanoThimi
07/22/2021,SI301-BNY-78/79,CHANA 500GMS ,Snack Foods,PC,1,50,0,50,50,SanoThimi
07/22/2021,SI302-BNY-78/79,HAJMOLA 120 TAB AMBA ,Fruits and Vegetables,PC,1,48.67256637,48.67256637,48.67256637,55,SanoThimi
07/22/2021,SI303-BNY-78/79,FASHION MASK ,Canned,PC,1,61.94690265,61.94690265,61.94690265,70,SanoThimi
07/22/2021,SI304-BNY-78/79,CADBURY CHOCLAIRS 402.5GMS,Fruits and Vegetables,PC,1,203.539823,203.539823,203.539823,230,SanoThimi
07/22/2021,SI305-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Snack Foods,kg,1,132.74336,132.74336,132.74336,149.9999968,SanoThimi
07/22/2021,SI306-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Dairy,kg,1,132.74336,132.74336,132.74336,149.9999968,SanoThimi
07/22/2021,SI306-BNY-78/79,CHANA 500GMS ,Snack Foods,PC,1,50,0,50,50,SanoThimi
07/22/2021,SI307-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Meat,PC,1,221.2389381,221.2389381,221.2389381,250,SanoThimi
07/22/2021,SI307-BNY-78/79,RUM PUM NON-VEG 75GMS ,Snack Foods,PC,2,15.92920354,31.85840708,31.85840708,36,SanoThimi
07/22/2021,SI308-BNY-78/79,BRITANNIA TOASTEA SUJI RUSK 305GMS,Dairy,PC,1,106.1946903,106.1946903,106.1946903,120,SanoThimi
07/22/2021,SI308-BNY-78/79,COCA COLA 500ML,Household,PC,2,57.52212389,115.0442478,115.0442478,130,SanoThimi
07/22/2021,SI309-BNY-78/79,KOOL MANGO FRUTI 200ML,Canned,PC,2,17.69912,35.39824,35.39824,40.0000112,SanoThimi
07/22/2021,SI309-BNY-78/79,STAY FREE SECURE 6 PADS XL,Household,PC,2,47.78761,95.57522,95.57522,107.9999986,SanoThimi
07/22/2021,SI309-BNY-78/79,ROCK TOP,Soft Drinks,PC,1,22.12389,22.12389,22.12389,24.9999957,SanoThimi
07/22/2021,SI309-BNY-78/79,LOCAL PISTA 100GM,Frozen Foods,PC,1,163.7168142,163.7168142,163.7168142,185,SanoThimi
07/22/2021,SI309-BNY-78/79,BLACK TOP,Snack Foods,PC,1,25.66371681,25.66371681,25.66371681,29,SanoThimi
07/22/2021,SI309-BNY-78/79,POONAM HAIR REMOVAL WAX 200GMS,Fruits and Vegetables,PC,1,159.2920354,159.2920354,159.2920354,180,SanoThimi
07/22/2021,SI309-BNY-78/79,NEBICO SUGAR FREE CRACKER 300GMS,Fruits and Vegetables,PC,1,84.07079646,84.07079646,84.07079646,95,SanoThimi
07/22/2021,SI309-BNY-78/79,BOBBY PREMIUM CTC TEA 200GM,Canned,kg,1,88.49557522,88.49557522,88.49557522,100,SanoThimi
07/22/2021,SI309-BNY-78/79,SHARMA'S KALO NUN 100GM,Dairy,PKT,1,8.84956,8.84956,8.84956,10.0000028,SanoThimi
07/22/2021,SI310-BNY-78/79,COCA COLA 500ML,Fruits and Vegetables,PC,1,57.52212389,57.52212389,57.52212389,65,SanoThimi
07/22/2021,SI311-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Household,PC,6,27.43363,164.60178,164.60178,186.0000114,SanoThimi
07/22/2021,SI311-BNY-78/79,AGRIM KURUM KURUM CHIURA 800GM,Fruits and Vegetables,PC,1,70.79646018,70.79646018,70.79646018,80,SanoThimi
07/22/2021,SI311-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Dairy,PC,5,221.2389381,1106.19469,1106.19469,1250,SanoThimi
07/22/2021,SI312-BNY-78/79,RUBBER COTTON,Household,PC,3,15.04424779,45.13274336,45.13274336,51,SanoThimi
07/22/2021,SI312-BNY-78/79,SNOW FUN TOP KULFI ,Snack Foods,PC,2,8.849557522,17.69911504,17.69911504,20,SanoThimi
07/22/2021,SI313-BNY-78/79,LOTUS HERBALS SAFE SUN BLOCK CREAM SPF20 UVB 50GMS,Fruits and Vegetables,PC,1,261.0619469,261.0619469,261.0619469,295,SanoThimi
07/22/2021,SI314-BNY-78/79,PAICHO BITTER GOURD PICKLE 400GM,Starchy Foods,PC,1,115.0442478,115.0442478,115.0442478,130,SanoThimi
07/22/2021,SI314-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Fruits and Vegetables,PC,2,221.2389381,442.4778761,442.4778761,500,SanoThimi
07/22/2021,SI315-BNY-78/79,CHANA 1KG,Canned,kg,1,88.49557522,88.49557522,88.49557522,100,SanoThimi
07/22/2021,SI315-BNY-78/79,BALLOON LOCOLOCO,Frozen Foods,PC,20,4.424778761,88.49557522,88.49557522,100,SanoThimi
07/22/2021,SI315-BNY-78/79,BIRTHDAY SLASH BODY FITA ,Household,PC,1,69.02655,69.02655,69.02655,78.0000015,SanoThimi
07/22/2021,SI315-BNY-78/79,HAPPY BIRTHDAY BANER,Fruits and Vegetables,PKT,1,71.68142,71.68142,71.68142,81.0000046,SanoThimi
07/22/2021,SI315-BNY-78/79,PARTY POPPER SMALL,Breads,PC,1,69.02655,69.02655,69.02655,78.0000015,SanoThimi
07/22/2021,SI315-BNY-78/79,AZZABKO CONE VANILLA CRUNCH DELIGHT,Canned,PC,2,79.6460177,159.2920354,159.2920354,180,SanoThimi
07/22/2021,SI315-BNY-78/79,BIRTHDAY CROWNFULL,Meat,PC,1,80.53097,80.53097,80.53097,90.9999961,SanoThimi
07/22/2021,SI315-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Hard Drinks,PC,1,110.619469,110.619469,110.619469,125,SanoThimi
07/22/2021,SI316-BNY-78/79,CADBURY DAIRY MILK 13.2GMS,Meat,PC,2,17.69911504,35.39823009,35.39823009,40,SanoThimi
07/22/2021,SI317-BNY-78/79,SNOW FUN TOP KULFI ,Dairy,PC,1,8.849557522,8.849557522,8.849557522,10,SanoThimi
07/22/2021,SI318-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Fruits and Vegetables,PC,3,27.43363,82.30089,82.30089,93.0000057,SanoThimi
07/22/2021,SI318-BNY-78/79,NOBLE ADMIRABLE POWER BULET 125 POWER ,Household,PC,1,57.52212389,57.52212389,57.52212389,65,SanoThimi
07/22/2021,SI318-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Health and Hygiene,PC,1,8.849557522,8.849557522,8.849557522,10,SanoThimi
07/22/2021,SI318-BNY-78/79,AZZABKO CHOCLATE 50 ML,Frozen Foods,PC,2,30,0,60,60,SanoThimi
07/22/2021,SI319-BNY-78/79,NGPL HERB YUKT DISHWASH BAR 175GMS,Health and Hygiene,PC,3,15.04424779,45.13274336,45.13274336,51,SanoThimi
07/22/2021,SI319-BNY-78/79,PATANJALI DISH WASH BAR 150GM,Fruits and Vegetables,PC,1,15.9292,15.9292,15.9292,17.999996,SanoThimi
07/22/2021,SI319-BNY-78/79,HIT BANANA CHEWING GUM 13.5GMS,Dairy,PC,1,6.194690265,6.194690265,6.194690265,7,SanoThimi
07/22/2021,SI320-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCIUTS,Fruits and Vegetables,PC,2,7.96460177,15.92920354,15.92920354,18,SanoThimi
07/22/2021,SI321-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Snack Foods,PC,2,8.849557522,17.69911504,17.69911504,20,SanoThimi
07/22/2021,SI322-BNY-78/79,KELLOGG CORN FLAKES WITH REAL STRAWBERRY PUREE 300GMS,Canned,PC,1,238.9380531,238.9380531,238.9380531,270,SanoThimi
07/22/2021,SI323-BNY-78/79,PADELUX PREMIUM SANITARY PADS COMFORT PLUS,Meat,PC,1,41.59292035,41.59292035,41.59292035,47,SanoThimi
07/22/2021,SI324-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Fruits and Vegetables,PC,1,26.54867257,26.54867257,26.54867257,30,SanoThimi
07/22/2021,SI324-BNY-78/79,AZZABKO CHOCO BAR 60ML,Snack Foods,PC,1,53.09734513,53.09734513,53.09734513,60,SanoThimi
07/22/2021,SI325-BNY-78/79,MODERN TOP HOLE SMALL CAR NO. 2617,Meat,PC,1,44.24778761,44.24778761,44.24778761,50,SanoThimi
07/22/2021,SI326-BNY-78/79,LOCAL PISTA 100GM,Fruits and Vegetables,PC,1,163.7168142,163.7168142,163.7168142,185,SanoThimi
07/22/2021,SI327-BNY-78/79,NMC PANEER 200GM,Fruits and Vegetables,kg,1,115.04425,115.04425,115.04425,130.0000025,SanoThimi
07/22/2021,SI328-BNY-78/79,81 KITTY 2.5,Dairy,PC,1,511.9469,511.9469,511.9469,578.499997,SanoThimi
07/22/2021,SI329-BNY-78/79,KALPA AATA  2KG,Fruits and Vegetables,PC,1,105.3097345,105.3097345,105.3097345,119,SanoThimi
07/22/2021,SI329-BNY-78/79,CLEAR COMPLETE ACTIVE CARE OIL 150ML ,Household,PC,1,79.6460177,79.6460177,79.6460177,90,SanoThimi
07/22/2021,SI330-BNY-78/79,NMC THEKI DAHI 500ML,Snack Foods,PC,1,35.39823009,35.39823009,35.39823009,40,SanoThimi
07/22/2021,SI330-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Baking Goods,PC,1,132.7433628,132.7433628,132.7433628,150,SanoThimi
07/22/2021,SI330-BNY-78/79,WHEEL ACTIVE 2.5 KG 2 IN 1 ,Fruits and Vegetables,PC,1,216.8141593,216.8141593,216.8141593,245,SanoThimi
07/22/2021,SI331-BNY-78/79,NMC NAUNI GHIU 500GM,Household,kg,1,336.28319,336.28319,336.28319,380.0000047,SanoThimi
07/22/2021,SI332-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Household,CASE,7,119.4690265,836.2831858,836.2831858,945,SanoThimi
07/22/2021,SI332-BNY-78/79,KOOL MANGO FRUTI 200ML,Health and Hygiene,PC,5,17.69912,88.4956,88.4956,100.000028,SanoThimi
07/22/2021,SI333-BNY-78/79,AMBER SUNFLOWER OIL 1LTR,Household,PC,1,238.9380531,238.9380531,238.9380531,270,SanoThimi
07/22/2021,SI334-BNY-78/79,KALPA AATA  2KG,Canned,PC,1,105.3097345,105.3097345,105.3097345,119,SanoThimi
07/22/2021,SI335-BNY-78/79,NMC YOGHURT 1000ML,Soft Drinks,PC,1,123.8938053,123.8938053,123.8938053,140,SanoThimi
07/22/2021,SI335-BNY-78/79,MOUNTAIN BREEZE ELAICHI MINT,Household,PC,1,53.09734513,53.09734513,53.09734513,60,SanoThimi
07/22/2021,SI336-BNY-78/79,DABUR RED TOOTHPASTE 175GMS,Health and Hygiene,PC,1,113.2743363,113.2743363,113.2743363,128,SanoThimi
07/22/2021,SI337-BNY-78/79,SPRITE 2.25L ,Household,PC,1,185.840708,185.840708,185.840708,210,SanoThimi
07/23/2021,SI338-BNY-78/79,PRASANSHA DELICIOUS CREAMROLL ,Canned,PC,1,20.3539823,20.3539823,20.3539823,23,SanoThimi
07/23/2021,SI339-BNY-78/79,KOOL MANGO FRUTI 200ML,Canned,PC,1,17.69912,17.69912,17.69912,20.0000056,SanoThimi
07/23/2021,SI340-BNY-78/79,BRITANNIA VITA MARIE GOLD 300GM,Snack Foods,PC,1,83.18584071,83.18584071,83.18584071,94,SanoThimi
07/23/2021,SI340-BNY-78/79,NMC PANEER 200GM,Health and Hygiene,kg,1,115.04425,115.04425,115.04425,130.0000025,SanoThimi
07/23/2021,SI340-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Meat,PC,1,8.849557522,8.849557522,8.849557522,10,SanoThimi
07/23/2021,SI340-BNY-78/79,NAIL CLIPPERS SMALL ,Baking Goods,PC,1,30.08849558,30.08849558,30.08849558,34,SanoThimi
07/23/2021,SI340-BNY-78/79,MEXICAN VEGGIE CRACKER BISCUIT ,Household,PKT,1,61.06195,61.06195,61.06195,69.0000035,SanoThimi
07/23/2021,SI341-BNY-78/79,LUX PINK SOFT TOUCH SOAP 95GMS,Household,PC,1,30.97345133,30.97345133,30.97345133,35,SanoThimi
07/23/2021,SI342-BNY-78/79,NMC NAUNI GHIU 500GM,Dairy,kg,2,336.28319,672.56638,672.56638,760.0000094,SanoThimi
07/23/2021,SI343-BNY-78/79,NESTLE KITKAT CHUNKY BUY 3 GET 1 FREE 184GMS,Seafood,PC,1,252.2123894,214.380531,252.2123894,242.25,SanoThimi
07/23/2021,SI344-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Dairy,PC,1,132.7433628,132.7433628,132.7433628,150,SanoThimi
07/23/2021,SI345-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Dairy,PKT,1,39.82300885,39.82300885,39.82300885,45,SanoThimi
07/23/2021,SI345-BNY-78/79,SPRITE 2.25L ,Seafood,PC,1,176.9911504,176.9911504,176.9911504,200,SanoThimi
07/23/2021,SI346-BNY-78/79,LOCAL OKHAR 250GMS,Others,kg,1,150.4424779,150.4424779,150.4424779,170,SanoThimi
07/23/2021,SI346-BNY-78/79,SHARMA'S ALMOND 100GM,Fruits and Vegetables,PC,1,110.619469,110.619469,110.619469,125,SanoThimi
07/23/2021,SI346-BNY-78/79,AZZABKO 21LOVE 100ML,Health and Hygiene,PC,1,53.09734513,53.09734513,53.09734513,60,SanoThimi
07/23/2021,SI346-BNY-78/79,CHANA 1KG,Frozen Foods,kg,1,92.92035,92.92035,92.92035,104.9999955,SanoThimi
07/23/2021,SI347-BNY-78/79,NMC YOGHURT 1000ML,Dairy,PC,1,123.8938053,123.8938053,123.8938053,140,SanoThimi
07/23/2021,SI348-BNY-78/79,NMC YOGHURT 500ML,Frozen Foods,PC,1,66.37168142,66.37168142,66.37168142,75,SanoThimi
07/23/2021,SI349-BNY-78/79,AZZABKO 21LOVE 100ML,Frozen Foods,PC,1,53.09734513,53.09734513,53.09734513,60,SanoThimi
07/23/2021,SI350-BNY-78/79,LOCAL KAJU 250GMS,Snack Foods,kg,1,380.5309735,380.5309735,380.5309735,430,SanoThimi
07/23/2021,SI351-BNY-78/79,PARLE-G 160GMS,Canned,PC,1,20.3539823,20.3539823,20.3539823,23,SanoThimi
07/23/2021,SI351-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Dairy,PC,1,112.3893805,112.3893805,112.3893805,127,SanoThimi
07/23/2021,SI351-BNY-78/79,DABUR GLUCOSE 500GMS,Frozen Foods,PC,1,154.8672566,154.8672566,154.8672566,175,SanoThimi
07/23/2021,SI351-BNY-78/79,SET WET HAIR GEL COOL HOLD 50ML,Canned,PC,1,67.25663717,67.25663717,67.25663717,76,SanoThimi
07/23/2021,SI351-BNY-78/79,SPRITE FIRIRI PACK 500ML,Snack Foods,PC,1,57.52212389,57.52212389,57.52212389,65,SanoThimi
07/23/2021,SI351-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Dairy,PC,1,15.92920354,15.92920354,15.92920354,18,SanoThimi
07/23/2021,SI352-BNY-78/79,JOY PAPAYA FACE  WASH 60ML,Meat,PC,1,110.619469,110.619469,110.619469,125,SanoThimi
07/23/2021,SI353-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Hard Drinks,PC,3,15.92920354,47.78761062,47.78761062,54,SanoThimi
07/23/2021,SI354-BNY-78/79,HAJMOLA 120 TAB AMBA ,Breads,PC,1,48.67256637,48.67256637,48.67256637,55,SanoThimi
07/23/2021,SI355-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Household,PC,3,112.3893805,337.1681416,337.1681416,381,SanoThimi
07/23/2021,SI356-BNY-78/79,KOOL MANGO FRUTI 200ML,Snack Foods,PC,2,17.69912,35.39824,35.39824,40.0000112,SanoThimi
07/23/2021,SI357-BNY-78/79,NMC THEKI DAHI 500ML,Household,PC,1,35.39823009,35.39823009,35.39823009,40,SanoThimi
07/23/2021,SI358-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCIUTS,Snack Foods,PC,2,7.96460177,15.92920354,15.92920354,18,SanoThimi
07/23/2021,SI358-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Snack Foods,PC,2,8.849557522,17.69911504,17.69911504,20,SanoThimi
07/23/2021,SI359-BNY-78/79,KAACH CHURA SET ,Canned,PC,1,79.6460177,79.6460177,79.6460177,90,SanoThimi
07/23/2021,SI359-BNY-78/79,SONATA GOLDEN NAIL POLISH 6ML,Dairy,PC,1,26.54867257,26.54867257,26.54867257,30,SanoThimi
07/23/2021,SI359-BNY-78/79,NEBICO BUTTER CRACKER ,Dairy,PC,2,8.849557522,17.69911504,17.69911504,20,SanoThimi
07/23/2021,SI359-BNY-78/79,BUTTERFLY FASHION ACCESSORIES CHIMTY,Meat,PC,2,22.12389381,44.24778761,44.24778761,50,SanoThimi
07/23/2021,SI359-BNY-78/79,HAIR BIN BOX PVS-137,Snack Foods,PC,2,48.67256637,97.34513274,97.34513274,110,SanoThimi
07/23/2021,SI359-BNY-78/79,YELLOW POTE ,Household,PC,1,35.39823009,35.39823009,35.39823009,40,SanoThimi
07/23/2021,SI359-BNY-78/79,BB NAKED12 URBAN DECAY VISIBLELIFT,Meat,PC,1,88.49557522,88.49557522,88.49557522,100,SanoThimi
07/23/2021,SI359-BNY-78/79,KAAYA BINDI BEAUTY,Hard Drinks,PC,1,15.9292,15.9292,15.9292,17.999996,SanoThimi
07/23/2021,SI360-BNY-78/79,WHEEL ACTIVE 2 IN 1 CLEAN & FRESH 850GMS,Dairy,PC,1,66.37168142,66.37168142,66.37168142,75,SanoThimi
07/23/2021,SI360-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Canned,PC,5,27.43363,137.16815,137.16815,155.0000095,SanoThimi
07/23/2021,SI361-BNY-78/79,LOCAL MURALI MAKAI 1KG,Canned,PC,1,115,0,115,115,SanoThimi
07/23/2021,SI362-BNY-78/79,LOCAL MURALI MAKAI 1KG,Breads,PC,1,115,0,115,115,SanoThimi
07/23/2021,SI363-BNY-78/79,LOCAL MURALI MAKAI 1KG,Fruits and Vegetables,PC,2,115,0,230,230,SanoThimi
07/23/2021,SI364-BNY-78/79,AZZABKO CHOCOLATE 100ML,Fruits and Vegetables,PC,1,53.09734513,53.09734513,53.09734513,60,SanoThimi
07/23/2021,SI364-BNY-78/79,KOOL MANGO FRUTI 200ML,Dairy,PC,1,17.69912,17.69912,17.69912,20.0000056,SanoThimi
07/23/2021,SI364-BNY-78/79,NMC YOGHURT 1000ML,Soft Drinks,PC,1,123.8938053,123.8938053,123.8938053,140,SanoThimi
07/23/2021,SI364-BNY-78/79,CHANA DAAL 1KG,Dairy,PC,2,140,0,280,280,SanoThimi
07/23/2021,SI365-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Frozen Foods,PC,2,12.38938053,24.77876106,24.77876106,28,SanoThimi
07/23/2021,SI366-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 500GMS,Canned,kg,1,66.37168142,66.37168142,66.37168142,75,SanoThimi
07/23/2021,SI366-BNY-78/79,MAC TEA MONGOLIA 3 IN 1 TEA MAX 12G,Dairy,PC,2,15.92920354,31.85840708,31.85840708,36,SanoThimi
07/23/2021,SI366-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Meat,PC,2,12.38938053,24.77876106,24.77876106,28,SanoThimi
07/23/2021,SI366-BNY-78/79,MACCOFFEE WHITE COFFEE 3IN 1 15GMS ,Snack Foods,PC,5,17.69911504,88.49557522,88.49557522,100,SanoThimi
07/23/2021,SI366-BNY-78/79,PEPSODENT GUMCARE 150GMS,Fruits and Vegetables,PC,1,84.07079646,84.07079646,84.07079646,95,SanoThimi
07/23/2021,SI367-BNY-78/79,PRINGLES SMOKY BBQ 107GMS,Meat,PC,1,176.1061947,176.1061947,176.1061947,199,SanoThimi
07/23/2021,SI368-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Health and Hygiene,PKT,1,119.4690265,119.4690265,119.4690265,135,SanoThimi
07/23/2021,SI368-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Meat,PC,1,221.2389381,221.2389381,221.2389381,250,SanoThimi
07/23/2021,SI369-BNY-78/79,LOCAL KISMIS 100GM,Fruits and Vegetables,PC,2,48.67256637,97.34513274,97.34513274,110,SanoThimi
07/23/2021,SI370-BNY-78/79,NMC MILK 500ML,Frozen Foods,PKT,1,33.62832,33.62832,33.62832,38.0000016,SanoThimi
07/23/2021,SI371-BNY-78/79,NMC THEKI DAHI 500ML,Frozen Foods,PC,1,35.39823009,35.39823009,35.39823009,40,SanoThimi
07/23/2021,SI372-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Fruits and Vegetables,PKT,1,39.82300885,39.82300885,39.82300885,45,SanoThimi
